crop,country,year,clp_export_quantity,clp_export_value,clp_import_quantity,clp_import_value
Leeks and other alliaceous vegetables,World,2012,278791,306255,312254,426353
Leeks and other alliaceous vegetables,World,2013,285832,346989,334219,489461
Lemons and limes,World,2010,2509982,2225807,2355142,2255112
Lemons and limes,World,2011,2610223,2269960,2480276,2221245
Lemons and limes,World,2012,2799248,2323604,2671623,2412683
Lemons and limes,World,2013,2777046,2672682,2736734,2826408
Lentils,World,2010,1993725,1725675,1884949,1772961
Lentils,World,2011,1961193,1544952,1920973,1669366
Lentils,World,2012,2063599,1357922,1968192,1456852
Lentils,World,2013,2664668,1794317,2508623,1898095
Lettuce,World,2010,1774506,2280488,1793623,2374063
Lettuce,World,2011,1821552,2148219,1882694,2335458
Lettuce,World,2012,1967602,2346971,1930007,2498750
Lettuce,World,2013,2068512,2484425,2028689,2709601
Lima bean,World,2010,4178460,3905076,3595456,3694939
Lima bean,World,2011,4856496,4842092,3851850,4108479
Lima bean,World,2012,4787454,4953739,4011952,4304353
Lima bean,World,2013,4556765,4657864,4071808,4484651
Litchi,World,2010,1948145,1651048,1984150,1889942
Litchi,World,2011,2396751,2119691,2444537,2452088
Litchi,World,2012,2385596,2161214,2463747,2604108
Litchi,World,2013,2379246,2326015,2523807,2858010
Little millet,World,2010,382999,125300,404750,151767
Little millet,World,2011,384395,145625,335675,151255
Little millet,World,2012,368144,129610,343168,146524
Little millet,World,2013,280492,117230,348129,170993
Longan,World,2010,580010,353614,762573,644135
Longan,World,2011,646342,399423,811232,755461
Longan,World,2012,820875,525894,925943,995019
Longan,World,2013,841345,584348,976575,1180320
Loquat,World,2010,1948145,1651048,1984150,1889942
Loquat,World,2011,2396751,2119691,2444537,2452088
Loquat,World,2012,2385596,2161214,2463747,2604108
Loquat,World,2013,2379246,2326015,2523807,2858010
Lupins,World,2010,NA,NA,NA,NA
Lupins,World,2011,NA,NA,NA,NA
Lupins,World,2012,NA,NA,NA,NA
Lupins,World,2013,NA,NA,NA,NA
Maca,World,2010,137478,101979,150870,157835
Maca,World,2011,157844,110144,161930,178870
Maca,World,2012,188810,148987,141226,154375
Maca,World,2013,161957,146925,148880,180834
Macadamia nut,World,2010,262461,1178755,433559,1534219
Macadamia nut,World,2011,307097,1490357,430906,1846159
Macadamia nut,World,2012,349900,1618078,458584,2030043
Macadamia nut,World,2013,310183,1603948,392896,2007377
Mahuwa,World,2010,421025,363968,455710,558018
Mahuwa,World,2011,660991,413367,481585,594953
Mahuwa,World,2012,561933,463546,382163,545902
Mahuwa,World,2013,683806,650727,416629,749535
Maize,World,2010,113272160,25816539,112613614,29594051
Maize,World,2011,114845332,37889314,113868442,40967935
Maize,World,2012,125672052,39774659,123329473,43435225
Maize,World,2013,129559406,38980918,125854981,43607369
Mamey sapote,World,2010,580010,353614,762573,644135
Mamey sapote,World,2011,646342,399423,811232,755461
Mamey sapote,World,2012,820875,525894,925943,995019
Mamey sapote,World,2013,841345,584348,976575,1180320
Mammee,World,2010,580010,353614,762573,644135
Mammee,World,2011,646342,399423,811232,755461
Mammee,World,2012,820875,525894,925943,995019
Mammee,World,2013,841345,584348,976575,1180320
Mandarines,World,2010,27226675,21803848,24808461,22049124
Mandarines,World,2011,28377641,24576704,26287513,24921884
Mandarines,World,2012,27996376,24151593,26400485,24731415
Mandarines,World,2013,29313830,25216805,27509953,26672893
Mango,World,2010,1349464,1156038,1018569,1172802
Mango,World,2011,1438886,1371521,1098288,1334864
Mango,World,2012,1483611,1464013,1116492,1359168
Mango,World,2013,1648185,1689744,1189101,1652571
Mangosteen,World,2010,1349464,1156038,1018569,1172802
Mangosteen,World,2011,1438886,1371521,1098288,1334864
Mangosteen,World,2012,1483611,1464013,1116492,1359168
Mangosteen,World,2013,1648185,1689744,1189101,1652571
Maple sugar,World,2010,NA,NA,NA,NA
Maple sugar,World,2011,NA,NA,NA,NA
Maple sugar,World,2012,574,3819,182,336
Maple sugar,World,2013,460,539,171,379
Marjoram,World,2010,3251236,3268037,2399248,2480279
Marjoram,World,2011,3375853,3295271,2608363,2709243
Marjoram,World,2012,3002047,3004214,2451482,2586994
Marjoram,World,2013,2883011,3301102,2625756,3170254
Mashua,World,2010,137478,101979,150870,157835
Mashua,World,2011,157844,110144,161930,178870
Mashua,World,2012,188810,148987,141226,154375
Mashua,World,2013,161957,146925,148880,180834
Mat bean,World,2010,4178460,3905076,3595456,3694939
Mat bean,World,2011,4856496,4842092,3851850,4108479
Mat bean,World,2012,4787454,4953739,4011952,4304353
Mat bean,World,2013,4556765,4657864,4071808,4484651
Mate,World,2010,266829,1053127,262072,904950
Mate,World,2011,274282,1179317,284225,1011255
Mate,World,2012,294872,1263248,275700,1131928
Mate,World,2013,293835,1502597,302830,1261831
Mauka,World,2010,137478,101979,150870,157835
Mauka,World,2011,157844,110144,161930,178870
Mauka,World,2012,188810,148987,141226,154375
Mauka,World,2013,161957,146925,148880,180834
Medlar,World,2010,1948145,1651048,1984150,1889942
Medlar,World,2011,2396751,2119691,2444537,2452088
Medlar,World,2012,2385596,2161214,2463747,2604108
Medlar,World,2013,2379246,2326015,2523807,2858010
Melons,World,2010,2196443,1392648,1948372,1517377
Melons,World,2011,2070693,1369628,2012157,1649906
Melons,World,2012,2197301,1446015,1909428,1503650
Melons,World,2013,2143174,1603560,1994052,1741322
Mombin,World,2010,580010,353614,762573,644135
Mombin,World,2011,646342,399423,811232,755461
Mombin,World,2012,820875,525894,925943,995019
Mombin,World,2013,841345,584348,976575,1180320
Mulberry,World,2010,NA,NA,NA,NA
Mulberry,World,2011,NA,NA,NA,NA
Mulberry,World,2012,NA,NA,NA,NA
Mulberry,World,2013,NA,NA,NA,NA
Mung bean,World,2010,4178460,3905076,3595456,3694939
Mung bean,World,2011,4856496,4842092,3851850,4108479
Mung bean,World,2012,4787454,4953739,4011952,4304353
Mung bean,World,2013,4556765,4657864,4071808,4484651
Myrtle,World,2010,NA,NA,NA,NA
Myrtle,World,2011,NA,NA,NA,NA
Myrtle,World,2012,NA,NA,NA,NA
Myrtle,World,2013,NA,NA,NA,NA
Naranjilla,World,2010,580010,353614,762573,644135
Naranjilla,World,2011,646342,399423,811232,755461
Naranjilla,World,2012,820875,525894,925943,995019
Naranjilla,World,2013,841345,584348,976575,1180320
New Zealand flax,World,2010,NA,NA,NA,NA
New Zealand flax,World,2011,NA,NA,NA,NA
New Zealand flax,World,2012,NA,NA,NA,NA
New Zealand flax,World,2013,NA,NA,NA,NA
New Zealand Spinach,World,2010,107602,149217,112015,168862
New Zealand Spinach,World,2011,111233,167991,130828,190044
New Zealand Spinach,World,2012,138198,198146,152088,207653
New Zealand Spinach,World,2013,152436,245193,165829,252110
Noog,World,2010,421025,363968,455710,558018
Noog,World,2011,660991,413367,481585,594953
Noog,World,2012,561933,463546,382163,545902
Noog,World,2013,683806,650727,416629,749535
Nutmeg,World,2010,66312,628118,60659,633089
Nutmeg,World,2011,69945,742976,67051,828925
Nutmeg,World,2012,84199,719351,75902,744627
Nutmeg,World,2013,87083,663201,80334,680181
Oats,World,2010,3244542,925791,3211386,959787
Oats,World,2011,3477736,1238687,3379710,1303160
Oats,World,2012,3455562,1286564,3527644,1376433
Oats,World,2013,3106227,1282910,3385272,1440515
Oca,World,2010,137478,101979,150870,157835
Oca,World,2011,157844,110144,161930,178870
Oca,World,2012,188810,148987,141226,154375
Oca,World,2013,161957,146925,148880,180834
Oil palm,World,2010,43654771,33312904,42664012,33376026
Oil palm,World,2011,46005117,45256373,44800969,47832423
Oil palm,World,2012,48472889,42103157,49439035,47180008
Oil palm,World,2013,51649573,37417540,54401339,43425468
Oiticica,World,2010,421025,363968,455710,558018
Oiticica,World,2011,660991,413367,481585,594953
Oiticica,World,2012,561933,463546,382163,545902
Oiticica,World,2013,683806,650727,416629,749535
Okra,World,2010,NA,NA,NA,NA
Okra,World,2011,NA,NA,NA,NA
Okra,World,2012,NA,NA,NA,NA
Okra,World,2013,NA,NA,NA,NA
Olives,World,2010,4333554,12884221,4535288,13251733
Olives,World,2011,4557441,14016193,4769407,14291016
Olives,World,2012,4885955,13924834,5085250,13849405
Olives,World,2013,4844018,16470922,4999139,16751790
Onions,World,2010,14314472,6269248,14153564,6453464
Onions,World,2011,14121788,6165840,13760024,6534174
Onions,World,2012,13616624,5126682,13603318,5332230
Onions,World,2013,14570010,6887014,14646934,7126130
Orache,World,2010,107602,149217,112015,168862
Orache,World,2011,111233,167991,130828,190044
Orache,World,2012,138198,198146,152088,207653
Orache,World,2013,152436,245193,165829,252110
Oranges,World,2010,27226675,21803848,24808461,22049124
Oranges,World,2011,28377641,24576704,26287513,24921884
Oranges,World,2012,27996376,24151593,26400485,24731415
Oranges,World,2013,29313830,25216805,27509953,26672893
Papayas,World,2010,267609,187647,266756,243200
Papayas,World,2011,267150,191601,260552,251169
Papayas,World,2012,272052,210243,268578,249010
Papayas,World,2013,293387,226752,272802,272159
Parsley,World,2010,3251236,3268037,2399248,2480279
Parsley,World,2011,3375853,3295271,2608363,2709243
Parsley,World,2012,3002047,3004214,2451482,2586994
Parsley,World,2013,2883011,3301102,2625756,3170254
Parsnip,World,2010,3251236,3268037,2399248,2480279
Parsnip,World,2011,3375853,3295271,2608363,2709243
Parsnip,World,2012,3002047,3004214,2451482,2586994
Parsnip,World,2013,2883011,3301102,2625756,3170254
Passionfruit,World,2010,580010,353614,762573,644135
Passionfruit,World,2011,646342,399423,811232,755461
Passionfruit,World,2012,820875,525894,925943,995019
Passionfruit,World,2013,841345,584348,976575,1180320
Pawpaw,World,2010,1948145,1651048,1984150,1889942
Pawpaw,World,2011,2396751,2119691,2444537,2452088
Pawpaw,World,2012,2385596,2161214,2463747,2604108
Pawpaw,World,2013,2379246,2326015,2523807,2858010
Peaches and nectarines,World,2010,1681054,2127382,1629699,2148027
Peaches and nectarines,World,2011,1753481,2012010,1697482,2196840
Peaches and nectarines,World,2012,1881526,2344349,1832223,2423103
Peaches and nectarines,World,2013,1883898,2538127,1785869,2604408
Pearl millet,World,2010,382999,125300,404750,151767
Pearl millet,World,2011,384395,145625,335675,151255
Pearl millet,World,2012,368144,129610,343168,146524
Pearl millet,World,2013,280492,117230,348129,170993
Pears,World,2010,2567608,2315443,2581953,2546755
Pears,World,2011,2638792,2513274,2681605,2784559
Pears,World,2012,2591007,2542805,2645248,2736328
Pears,World,2013,2488364,2803920,2516338,2986290
Peas,World,2010,4680050,1690803,4030377,1701538
Peas,World,2011,5025622,2258165,4559938,2310423
Peas,World,2012,4376172,2117158,4323907,2360728
Peas,World,2013,4935105,2487494,4617359,2623512
Pecan,World,2010,262461,1178755,433559,1534219
Pecan,World,2011,307097,1490357,430906,1846159
Pecan,World,2012,349900,1618078,458584,2030043
Pecan,World,2013,310183,1603948,392896,2007377
Pepper,World,2010,343021,1310967,308003,1115268
Pepper,World,2011,330494,1932310,314361,1669158
Pepper,World,2012,350450,2272852,325951,2052116
Pepper,World,2013,384632,2455330,364291,2322848
Peppermint,World,2010,NA,NA,8,46
Peppermint,World,2011,NA,NA,NA,NA
Peppermint,World,2012,NA,NA,NA,NA
Peppermint,World,2013,NA,NA,NA,NA
Perilla,World,2010,421025,363968,455710,558018
Perilla,World,2011,660991,413367,481585,594953
Perilla,World,2012,561933,463546,382163,545902
Perilla,World,2013,683806,650727,416629,749535
Persimmons,World,2010,949,3239,832,2151
Persimmons,World,2011,988,3541,1395,3104
Persimmons,World,2012,468835,559754,274270,346261
Persimmons,World,2013,624496,796520,322920,425636
Physic nut,World,2010,421025,363968,455710,558018
Physic nut,World,2011,660991,413367,481585,594953
Physic nut,World,2012,561933,463546,382163,545902
Physic nut,World,2013,683806,650727,416629,749535
Pigeonpeas,World,2010,NA,NA,NA,NA
Pigeonpeas,World,2011,NA,NA,NA,NA
Pigeonpeas,World,2012,NA,NA,NA,NA
Pigeonpeas,World,2013,NA,NA,NA,NA
Pili nut,World,2010,262461,1178755,433559,1534219
Pili nut,World,2011,307097,1490357,430906,1846159
Pili nut,World,2012,349900,1618078,458584,2030043
Pili nut,World,2013,310183,1603948,392896,2007377
Pine nut,World,2010,262461,1178755,433559,1534219
Pine nut,World,2011,307097,1490357,430906,1846159
Pine nut,World,2012,349900,1618078,458584,2030043
Pine nut,World,2013,310183,1603948,392896,2007377
Pineapples,World,2010,4587322,3258469,4624444,4172425
Pineapples,World,2011,5088306,3866530,5006592,4678842
Pineapples,World,2012,5174853,3515655,4820877,4144593
Pineapples,World,2013,5261055,3523109,4914229,4321200
Pistachios,World,2010,387989,2547634,363286,2326359
Pistachios,World,2011,361354,2525784,308477,2186593
Pistachios,World,2012,360652,2333564,303886,2149429
Pistachios,World,2013,299091,2273182,296992,2448793
Plantains,World,2010,437630,213100,622679,393681
Plantains,World,2011,424524,217390,663479,415389
Plantains,World,2012,596567,308765,1143873,701638
Plantains,World,2013,858786,448885,1138876,697967
Plums,World,2010,797647,1181927,736071,1222555
Plums,World,2011,874605,1264827,825717,1351870
Plums,World,2012,913945,1314041,862278,1380693
Plums,World,2013,963601,1458908,912183,1561504
Pomegranate,World,2010,1948145,1651048,1984150,1889942
Pomegranate,World,2011,2396751,2119691,2444537,2452088
Pomegranate,World,2012,2385596,2161214,2463747,2604108
Pomegranate,World,2013,2379246,2326015,2523807,2858010
Pongamia oil,World,2010,421025,363968,455710,558018
Pongamia oil,World,2011,660991,413367,481585,594953
Pongamia oil,World,2012,561933,463546,382163,545902
Pongamia oil,World,2013,683806,650727,416629,749535
Poppies,World,2010,86556,160916,72935,129153
Poppies,World,2011,87657,173960,84112,153675
Poppies,World,2012,88191,169024,89209,145287
Poppies,World,2013,94321,246654,82648,202370
Potatoes,World,2010,17567084,9087636,16809324,9322665
Potatoes,World,2011,18782859,10969761,18561496,11416721
Potatoes,World,2012,17841454,9753747,18566360,10329569
Potatoes,World,2013,18958974,11606653,19700117,12387779
Prickly pear,World,2010,1948145,1651048,1984150,1889942
Prickly pear,World,2011,2396751,2119691,2444537,2452088
Prickly pear,World,2012,2385596,2161214,2463747,2604108
Prickly pear,World,2013,2379246,2326015,2523807,2858010
Proso millet,World,2010,382999,125300,404750,151767
Proso millet,World,2011,384395,145625,335675,151255
Proso millet,World,2012,368144,129610,343168,146524
Proso millet,World,2013,280492,117230,348129,170993
Pumpkin,World,2010,568796,600190,892312,967026
Pumpkin,World,2011,599923,526115,938910,884763
Pumpkin,World,2012,804707,785720,1158646,1180261
Pumpkin,World,2013,1179516,1256161,1210850,1292064
Purging croton,World,2010,421025,363968,455710,558018
Purging croton,World,2011,660991,413367,481585,594953
Purging croton,World,2012,561933,463546,382163,545902
Purging croton,World,2013,683806,650727,416629,749535
Pyrethrum,World,2010,2327,7033,6517,36591
Pyrethrum,World,2011,1656,4482,7780,40304
Pyrethrum,World,2012,1558,5184,8099,40220
Pyrethrum,World,2013,1065,9509,6001,42690
Quinces,World,2010,20371,20989,18441,18265
Quinces,World,2011,21787,19561,16556,16405
Quinces,World,2012,29112,26942,25730,26264
Quinces,World,2013,33546,37537,21452,22985
Quinoa,World,2010,NA,NA,NA,NA
Quinoa,World,2011,NA,NA,NA,NA
Quinoa,World,2012,NA,NA,NA,NA
Quinoa,World,2013,NA,NA,NA,NA
Radish,World,2010,3251236,3268037,2399248,2480279
Radish,World,2011,3375853,3295271,2608363,2709243
Radish,World,2012,3002047,3004214,2451482,2586994
Radish,World,2013,2883011,3301102,2625756,3170254
Rambutan,World,2010,580010,353614,762573,644135
Rambutan,World,2011,646342,399423,811232,755461
Rambutan,World,2012,820875,525894,925943,995019
Rambutan,World,2013,841345,584348,976575,1180320
Ramie,World,2010,NA,NA,NA,NA
Ramie,World,2011,NA,NA,NA,NA
Ramie,World,2012,NA,NA,NA,NA
Ramie,World,2013,NA,NA,NA,NA
Rapeseed and Mustards,World,2010,54874900,29159716,55096953,29986265
Rapeseed and Mustards,World,2011,56771624,40718239,57492318,42605436
Rapeseed and Mustards,World,2012,63449761,45901953,62421999,45995033
Rapeseed and Mustards,World,2013,68000566,46552718,64656749,46080760
Raspberries,World,2010,NA,NA,NA,NA
Raspberries,World,2011,NA,NA,NA,NA
Raspberries,World,2012,NA,NA,NA,NA
Raspberries,World,2013,NA,NA,NA,NA
Rhubarb,World,2010,3251236,3268037,2399248,2480279
Rhubarb,World,2011,3375853,3295271,2608363,2709243
Rhubarb,World,2012,3002047,3004214,2451482,2586994
Rhubarb,World,2013,2883011,3301102,2625756,3170254
Rice (African),World,2010,67285370,40436461,63791134,41573869
Rice (African),World,2011,75274533,48144313,70804143,48236361
Rice (African),World,2012,79681571,47534639,75829156,49019313
Rice (African),World,2013,74301488,48285713,75730458,52553441
Rice (Asian),World,2010,67285370,40436461,63791134,41573869
Rice (Asian),World,2011,75274533,48144313,70804143,48236361
Rice (Asian),World,2012,79681571,47534639,75829156,49019313
Rice (Asian),World,2013,74301488,48285713,75730458,52553441
Rice bean,World,2010,4178460,3905076,3595456,3694939
Rice bean,World,2011,4856496,4842092,3851850,4108479
Rice bean,World,2012,4787454,4953739,4011952,4304353
Rice bean,World,2013,4556765,4657864,4071808,4484651
Roselle,World,2010,NA,NA,NA,NA
Roselle,World,2011,NA,NA,NA,NA
Roselle,World,2012,NA,NA,NA,NA
Roselle,World,2013,NA,NA,NA,NA
"Rubber, natural",World,2010,15763419,47678720,15089979,46799124
"Rubber, natural",World,2011,17076424,76076432,16315060,75127519
"Rubber, natural",World,2012,16417006,50887628,16323493,54814972
"Rubber, natural",World,2013,17807857,44729870,17181472,47264717
Runner bean,World,2010,4178460,3905076,3595456,3694939
Runner bean,World,2011,4856496,4842092,3851850,4108479
Runner bean,World,2012,4787454,4953739,4011952,4304353
Runner bean,World,2013,4556765,4657864,4071808,4484651
Rye,World,2010,1385314,251708,1316000,257896
Rye,World,2011,971297,291972,992913,311482
Rye,World,2012,1495445,431348,1500639,449774
Rye,World,2013,1819080,486669,1736902,487628
Safflower,World,2010,41866,56208,70414,93868
Safflower,World,2011,50187,76866,72436,118694
Safflower,World,2012,48819,75825,71499,120907
Safflower,World,2013,39406,61927,76687,130589
Saffron,World,2010,379108,1301953,325132,1186048
Saffron,World,2011,414880,1450140,365788,1356446
Saffron,World,2012,455369,1486093,374363,1245973
Saffron,World,2013,493790,1858878,380536,1326976
Sago palm,World,2010,137478,101979,150870,157835
Sago palm,World,2011,157844,110144,161930,178870
Sago palm,World,2012,188810,148987,141226,154375
Sago palm,World,2013,161957,146925,148880,180834
Salsify,World,2010,3251236,3268037,2399248,2480279
Salsify,World,2011,3375853,3295271,2608363,2709243
Salsify,World,2012,3002047,3004214,2451482,2586994
Salsify,World,2013,2883011,3301102,2625756,3170254
Sapodilla,World,2010,580010,353614,762573,644135
Sapodilla,World,2011,646342,399423,811232,755461
Sapodilla,World,2012,820875,525894,925943,995019
Sapodilla,World,2013,841345,584348,976575,1180320
Savory,World,2010,3251236,3268037,2399248,2480279
Savory,World,2011,3375853,3295271,2608363,2709243
Savory,World,2012,3002047,3004214,2451482,2586994
Savory,World,2013,2883011,3301102,2625756,3170254
Service tree,World,2010,1948145,1651048,1984150,1889942
Service tree,World,2011,2396751,2119691,2444537,2452088
Service tree,World,2012,2385596,2161214,2463747,2604108
Service tree,World,2013,2379246,2326015,2523807,2858010
Sesame,World,2010,1360412,1826151,1381076,2013820
Sesame,World,2011,1445384,2017976,1495627,2217092
Sesame,World,2012,1509340,2106062,1438384,2189261
Sesame,World,2013,1667555,2890985,1546749,2934012
Shala tree,World,2010,421025,363968,455710,558018
Shala tree,World,2011,660991,413367,481585,594953
Shala tree,World,2012,561933,463546,382163,545902
Shala tree,World,2013,683806,650727,416629,749535
Sisal,World,2010,NA,NA,NA,NA
Sisal,World,2011,NA,NA,NA,NA
Sisal,World,2012,NA,NA,NA,NA
Sisal,World,2013,NA,NA,NA,NA
Snake plant,World,2010,NA,NA,NA,NA
Snake plant,World,2011,NA,NA,NA,NA
Snake plant,World,2012,NA,NA,NA,NA
Snake plant,World,2013,NA,NA,NA,NA
Sorghum,World,2010,6318264,1162045,6782806,1531648
Sorghum,World,2011,6274626,1717322,6805500,2051660
Sorghum,World,2012,6516706,1597220,6100295,1759491
Sorghum,World,2013,6403897,1603500,6927012,2164561
Sorrel,World,2010,3251236,3268037,2399248,2480279
Sorrel,World,2011,3375853,3295271,2608363,2709243
Sorrel,World,2012,3002047,3004214,2451482,2586994
Sorrel,World,2013,2883011,3301102,2625756,3170254
Soursop,World,2010,580010,353614,762573,644135
Soursop,World,2011,646342,399423,811232,755461
Soursop,World,2012,820875,525894,925943,995019
Soursop,World,2013,841345,584348,976575,1180320
Soybeans,World,2010,173470327,75569346,168588347,78692698
Soybeans,World,2011,166385740,87245673,165572474,91897264
Soybeans,World,2012,167272963,93683953,169380837,101450488
Soybeans,World,2013,179141909,100414965,175301842,107519554
Spinach,World,2010,107602,149217,112015,168862
Spinach,World,2011,111233,167991,130828,190044
Spinach,World,2012,138198,198146,152088,207653
Spinach,World,2013,152436,245193,165829,252110
Strawberries,World,2010,817118,1866157,719726,1983416
Strawberries,World,2011,770062,2140292,774413,2269272
Strawberries,World,2012,852369,2324027,919454,2502883
Strawberries,World,2013,839151,2330136,887968,2530292
Strawberry tree,World,2010,1948145,1651048,1984150,1889942
Strawberry tree,World,2011,2396751,2119691,2444537,2452088
Strawberry tree,World,2012,2385596,2161214,2463747,2604108
Strawberry tree,World,2013,2379246,2326015,2523807,2858010
Sugar apple,World,2010,580010,353614,762573,644135
Sugar apple,World,2011,646342,399423,811232,755461
Sugar apple,World,2012,820875,525894,925943,995019
Sugar apple,World,2013,841345,584348,976575,1180320
Sugar beets,World,2010,852299,43467,1072798,63375
Sugar beets,World,2011,1361134,98721,1058653,84353
Sugar beets,World,2012,966003,78883,947198,74211
Sugar beets,World,2013,598665,45610,796758,66466
Sugarcane,World,2010,NA,NA,NA,NA
Sugarcane,World,2011,NA,NA,NA,NA
Sugarcane,World,2012,NA,NA,NA,NA
Sugarcane,World,2013,NA,NA,NA,NA
Sunflowers,World,2010,14034888,8849137,14585356,9798016
Sunflowers,World,2011,17738454,14326066,16904198,14623490
Sunflowers,World,2012,22146970,16511323,21316042,17179960
Sunflowers,World,2013,20432213,16004866,19331680,16541356
Sunn hemp,World,2010,NA,NA,NA,NA
Sunn hemp,World,2011,NA,NA,NA,NA
Sunn hemp,World,2012,NA,NA,NA,NA
Sunn hemp,World,2013,NA,NA,NA,NA
Sweetpotatoes,World,2010,207626,148886,243069,172309
Sweetpotatoes,World,2011,230863,180960,266062,209144
Sweetpotatoes,World,2012,240036,174676,274616,210154
Sweetpotatoes,World,2013,256988,218010,303549,252110
Sword bean,World,2010,NA,NA,NA,NA
Sword bean,World,2011,NA,NA,NA,NA
Sword bean,World,2012,NA,NA,NA,NA
Sword bean,World,2013,NA,NA,NA,NA
Tallowtree,World,2010,2308527,1724302,2133228,1665731
Tallowtree,World,2011,2022072,2171066,1959320,2181099
Tallowtree,World,2012,1603005,1594353,1393316,1441311
Tallowtree,World,2013,1546561,1404000,1217016,1118413
Tamarind,World,2010,1948145,1651048,1984150,1889942
Tamarind,World,2011,2396751,2119691,2444537,2452088
Tamarind,World,2012,2385596,2161214,2463747,2604108
Tamarind,World,2013,2379246,2326015,2523807,2858010
Taro,World,2010,NA,NA,NA,NA
Taro,World,2011,NA,NA,NA,NA
Taro,World,2012,NA,NA,NA,NA
Taro,World,2013,NA,NA,NA,NA
Tarragon,World,2010,3251236,3268037,2399248,2480279
Tarragon,World,2011,3375853,3295271,2608363,2709243
Tarragon,World,2012,3002047,3004214,2451482,2586994
Tarragon,World,2013,2883011,3301102,2625756,3170254
Tea,World,2010,2022762,6401671,1719606,5686665
Tea,World,2011,1983292,6610275,1899444,6628782
Tea,World,2012,1805977,6316770,1934971,6800463
Tea,World,2013,2051373,7576418,1893353,7139831
Teff,World,2010,382999,125300,404750,151767
Teff,World,2011,384395,145625,335675,151255
Teff,World,2012,368144,129610,343168,146524
Teff,World,2013,280492,117230,348129,170993
Tepary bean,World,2010,4178460,3905076,3595456,3694939
Tepary bean,World,2011,4856496,4842092,3851850,4108479
Tepary bean,World,2012,4787454,4953739,4011952,4304353
Tepary bean,World,2013,4556765,4657864,4071808,4484651
Thyme,World,2010,379108,1301953,325132,1186048
Thyme,World,2011,414880,1450140,365788,1356446
Thyme,World,2012,455369,1486093,374363,1245973
Thyme,World,2013,493790,1858878,380536,1326976
Tobacco,World,2010,6909953,48720264,6863138,54493512
Tobacco,World,2011,7042284,53568089,6900228,61513851
Tobacco,World,2012,7535775,55674711,7400662,63192033
Tobacco,World,2013,7511269,58547076,7115226,62741988
Tomatoes,World,2010,11494386,12502429,10815446,12344644
Tomatoes,World,2011,12182637,13079737,10974138,12704060
Tomatoes,World,2012,11962812,12728257,11225095,12600672
Tomatoes,World,2013,12553027,13883097,11617049,13636853
Triticale,World,2010,534444,109366,467523,88171
Triticale,World,2011,347954,104847,274850,79786
Triticale,World,2012,551618,173724,384016,116093
Triticale,World,2013,719580,195735,590177,163565
Tung nuts,World,2010,NA,NA,NA,NA
Tung nuts,World,2011,NA,NA,NA,NA
Tung nuts,World,2012,NA,NA,NA,NA
Tung nuts,World,2013,NA,NA,NA,NA
Turmeric,World,2010,379108,1301953,325132,1186048
Turmeric,World,2011,414880,1450140,365788,1356446
Turmeric,World,2012,455369,1486093,374363,1245973
Turmeric,World,2013,493790,1858878,380536,1326976
Turnips,World,2010,NA,NA,NA,NA
Turnips,World,2011,NA,NA,NA,NA
Turnips,World,2012,NA,NA,NA,NA
Turnips,World,2013,NA,NA,NA,NA
Ulluco,World,2010,137478,101979,150870,157835
Ulluco,World,2011,157844,110144,161930,178870
Ulluco,World,2012,188810,148987,141226,154375
Ulluco,World,2013,161957,146925,148880,180834
Vanilla,World,2010,4143,88839,6560,129419
Vanilla,World,2011,5413,112613,6319,123541
Vanilla,World,2012,5022,95764,7165,142216
Vanilla,World,2013,5187,167115,7665,214335
Velvet bean,World,2010,NA,NA,NA,NA
Velvet bean,World,2011,NA,NA,NA,NA
Velvet bean,World,2012,NA,NA,NA,NA
Velvet bean,World,2013,NA,NA,NA,NA
Velvet leaf,World,2010,NA,NA,NA,NA
Velvet leaf,World,2011,NA,NA,NA,NA
Velvet leaf,World,2012,NA,NA,NA,NA
Velvet leaf,World,2013,NA,NA,NA,NA
Vetch,World,2010,NA,NA,NA,NA
Vetch,World,2011,NA,NA,NA,NA
Vetch,World,2012,NA,NA,NA,NA
Vetch,World,2013,NA,NA,NA,NA
Walnuts,World,2010,405704,1733242,349302,1485676
Walnuts,World,2011,431661,2307686,364856,1929983
Walnuts,World,2012,453221,2461072,389317,2124553
Walnuts,World,2013,494791,2768356,410259,2353486
Watercress,World,2010,3251236,3268037,2399248,2480279
Watercress,World,2011,3375853,3295271,2608363,2709243
Watercress,World,2012,3002047,3004214,2451482,2586994
Watercress,World,2013,2883011,3301102,2625756,3170254
Watermelons,World,2010,3183432,1278651,2469944,1103002
Watermelons,World,2011,2741732,1164399,2422279,1081986
Watermelons,World,2012,2973344,1258588,2570801,1111153
Watermelons,World,2013,2815435,1364429,2596456,1311745
Wheat,World,2010,325958562,77588945,328581241,86967121
Wheat,World,2011,336012313,110126020,335970849,120359874
Wheat,World,2012,369135142,114017800,366118647,122287902
Wheat,World,2013,363322191,115894655,359210947,125058795
Wildrice,World,2010,NA,NA,NA,NA
Wildrice,World,2011,NA,NA,NA,NA
Wildrice,World,2012,NA,NA,NA,NA
Wildrice,World,2013,NA,NA,NA,NA
Winged bean,World,2010,NA,NA,NA,NA
Winged bean,World,2011,NA,NA,NA,NA
Winged bean,World,2012,NA,NA,NA,NA
Winged bean,World,2013,NA,NA,NA,NA
Yams,World,2010,NA,NA,NA,NA
