crop,country,year,clp_export_quantity,clp_export_value,clp_import_quantity,clp_import_value
Hazelnuts,World,2011,0.00015424,0.001316338,0.000160938,0.001277268
Hemp,World,2011,NA,NA,NA,NA
Hops,World,2011,2.68598E-05,0.000303072,3.08955E-05,0.000296725
Horseradish,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Huckleberry,World,2011,NA,NA,NA,NA
Jack bean,World,2011,NA,NA,NA,NA
Jackfruit,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Japanese millet,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Jelutong,World,2011,NA,NA,NA,NA
Jerusalem artichoke,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Jicama,World,2011,NA,NA,NA,NA
Jojoba,World,2011,NA,NA,NA,NA
Jujube,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Jute,World,2011,0.000693789,0.00052775,0.000736491,0.000597359
Kaniwa,World,2011,NA,NA,NA,NA
Kapok,World,2011,NA,NA,NA,NA
Karite nuts,World,2011,NA,NA,NA,NA
Kenaf,World,2011,NA,NA,NA,NA
Kiwi fruit,World,2011,0.000973802,0.001857983,0.000973999,0.001856115
Kiwicha,World,2011,NA,NA,NA,NA
Kodo millet,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Kola nuts,World,2011,9.14759E-06,1.47214E-06,1.01755E-05,7.87015E-06
Kumquat,World,2011,0.000894657,0.000883401,0.000884663,0.000965494
Lablab,World,2011,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2011,0.000215803,0.000277248,0.00023936,0.00033337
Lemons and limes,World,2011,0.0019214,0.00206024,0.0018717,0.001939374
Lentils,World,2011,0.001443645,0.001402215,0.001449631,0.001457527
Lettuce,World,2011,0.001340855,0.001949746,0.001420744,0.002039094
Lima bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Litchi,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Little millet,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Longan,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Loquat,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Lupins,World,2011,NA,NA,NA,NA
Maca,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Macadamia nut,World,2011,3.7676E-05,0.000225444,5.4196E-05,0.000268648
Mahuwa,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Maize,World,2011,0.084538311,0.034388742,0.085928951,0.035769203
Mamey sapote,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Mammee,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Mandarines,World,2011,0.020888945,0.022306077,0.01983744,0.021759357
Mango,World,2011,0.001059172,0.001244807,0.000828805,0.001165473
Mangosteen,World,2011,0.001059172,0.001244807,0.000828805,0.001165473
Maple sugar,World,2011,NA,NA,NA,NA
Marjoram,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Mashua,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Mat bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Mate,World,2011,0.000201901,0.001070361,0.000214486,0.000882929
Mauka,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Medlar,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Melons,World,2011,0.001524249,0.001243089,0.001518441,0.001440537
Mombin,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Mulberry,World,2011,NA,NA,NA,NA
Mung bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Myrtle,World,2011,NA,NA,NA,NA
Naranjilla,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
New Zealand flax,World,2011,NA,NA,NA,NA
New Zealand Spinach,World,2011,8.18793E-05,0.00015247,9.87272E-05,0.000165928
Noog,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Nutmeg,World,2011,5.14869E-05,0.000674333,5.05989E-05,0.000723736
Oats,World,2011,0.002559982,0.001124245,0.002550443,0.001137792
Oca,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Oil palm,World,2011,0.033864632,0.041075163,0.033808316,0.041762604
Oiticica,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Okra,World,2011,NA,NA,NA,NA
Olives,World,2011,0.003354759,0.012721245,0.003599155,0.012477521
Onions,World,2011,0.01039513,0.005596182,0.010383776,0.005705003
Orache,World,2011,8.18793E-05,0.00015247,9.87272E-05,0.000165928
Oranges,World,2011,0.020888945,0.022306077,0.01983744,0.021759357
Papayas,World,2011,0.000196651,0.000173899,0.000196621,0.000219296
Parsley,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Parsnip,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Passionfruit,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Pawpaw,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Peaches and nectarines,World,2011,0.001290747,0.001826122,0.001280977,0.001918066
Pearl millet,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Pears,World,2011,0.00194243,0.002281074,0.002023629,0.002431205
Peas,World,2011,0.003699389,0.002049534,0.003441082,0.002017236
Pecan,World,2011,3.7676E-05,0.000225444,5.4196E-05,0.000268648
Pepper,World,2011,0.000243279,0.001753785,0.000237227,0.001457346
Peppermint,World,2011,NA,NA,NA,NA
Perilla,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Persimmons,World,2011,7.27272E-07,3.21385E-06,1.05271E-06,2.71011E-06
Physic nut,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Pigeonpeas,World,2011,NA,NA,NA,NA
Pili nut,World,2011,3.7676E-05,0.000225444,5.4196E-05,0.000268648
Pine nut,World,2011,3.7676E-05,0.000225444,5.4196E-05,0.000268648
Pineapples,World,2011,0.003745531,0.003509304,0.003778142,0.004085108
Pistachios,World,2011,0.000265995,0.002292428,0.000232787,0.00190912
Plantains,World,2011,0.000312495,0.000197305,0.000500684,0.000362677
Plums,World,2011,0.000643802,0.00114797,0.000623114,0.001180321
Pomegranate,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Pongamia oil,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Poppies,World,2011,6.45248E-05,0.000157888,6.34737E-05,0.000134174
Potatoes,World,2011,0.013826171,0.009956271,0.014007128,0.009967967
Prickly pear,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Proso millet,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Pumpkin,World,2011,0.000441607,0.000477508,0.000708533,0.000772489
Purging croton,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Pyrethrum,World,2011,1.21899E-06,4.06791E-06,5.87105E-06,3.51895E-05
Quinces,World,2011,1.60375E-05,1.77538E-05,1.24937E-05,1.43232E-05
Quinoa,World,2011,NA,NA,NA,NA
Radish,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Rambutan,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Ramie,World,2011,NA,NA,NA,NA
Rapeseed and Mustards,World,2011,0.04178992,0.036956305,0.043385634,0.037198909
Raspberries,World,2011,NA,NA,NA,NA
Rhubarb,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Rice (African),World,2011,0.055410017,0.043696288,0.053431185,0.042115283
Rice (Asian),World,2011,0.055410017,0.043696288,0.053431185,0.042115283
Rice bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Roselle,World,2011,NA,NA,NA,NA
"Rubber, natural",World,2011,0.012570054,0.069047775,0.012311892,0.065594018
Runner bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Rye,World,2011,0.000714977,0.000264997,0.000749286,0.000271956
Safflower,World,2011,3.69429E-05,6.97644E-05,5.46626E-05,0.000103632
Saffron,World,2011,5.08993E-05,0.00021936,4.6006E-05,0.000197386
Sago palm,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Salsify,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Sapodilla,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Savory,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Service tree,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Sesame,World,2011,0.001063955,0.001831536,0.00112865,0.001935748
Shala tree,World,2011,4.05466E-05,3.12647E-05,3.0285E-05,4.32879E-05
Sisal,World,2011,NA,NA,NA,NA
Snake plant,World,2011,NA,NA,NA,NA
Sorghum,World,2011,0.004618788,0.00155866,0.005135659,0.001791309
Sorrel,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Soursop,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Soybeans,World,2011,0.122477502,0.079185096,0.12494655,0.080235723
Spinach,World,2011,8.18793E-05,0.00015247,9.87272E-05,0.000165928
Strawberries,World,2011,0.000566847,0.001942552,0.000584398,0.001981307
Strawberry tree,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Sugar apple,World,2011,2.50408E-05,1.908E-05,3.22202E-05,3.47155E-05
Sugar beets,World,2011,0.001001939,8.96002E-05,0.000798895,7.36488E-05
Sugarcane,World,2011,NA,NA,NA,NA
Sunflowers,World,2011,0.013057378,0.013002489,0.012756476,0.012767804
Sunn hemp,World,2011,NA,NA,NA,NA
Sweetpotatoes,World,2011,0.00016994,0.000164241,0.000200779,0.000182604
Sword bean,World,2011,NA,NA,NA,NA
Tallowtree,World,2011,0.001488459,0.001970482,0.001478569,0.001904323
Tamarind,World,2011,0.000135712,0.000147989,0.000141902,0.000164686
Taro,World,2011,NA,NA,NA,NA
Tarragon,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Tea,World,2011,0.001459913,0.005999556,0.001433384,0.005787606
Teff,World,2011,0.000282955,0.000132171,0.000253312,0.000132061
Tepary bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Thyme,World,2011,5.08993E-05,0.00021936,4.6006E-05,0.000197386
Tobacco,World,2011,0.005183866,0.048618964,0.005207144,0.053707892
Tomatoes,World,2011,0.008967709,0.011871308,0.008281453,0.011091945
Triticale,World,2011,0.000256131,9.51602E-05,0.000207411,6.96613E-05
Tung nuts,World,2011,NA,NA,NA,NA
Turmeric,World,2011,5.08993E-05,0.00021936,4.6006E-05,0.000197386
Turnips,World,2011,NA,NA,NA,NA
Ulluco,World,2011,1.1619E-05,9.99679E-06,1.22198E-05,1.56172E-05
Vanilla,World,2011,3.98454E-06,0.000102209,4.76853E-06,0.000107864
Velvet bean,World,2011,NA,NA,NA,NA
Velvet leaf,World,2011,NA,NA,NA,NA
Vetch,World,2011,NA,NA,NA,NA
Walnuts,World,2011,0.000317748,0.00209448,0.000275333,0.001685073
Watercress,World,2011,0.000146176,0.000175931,0.000115786,0.000139144
Watermelons,World,2011,0.002018205,0.001056821,0.001827933,0.000944685
Wheat,World,2011,0.2473406,0.099951541,0.253534887,0.105086496
Wildrice,World,2011,NA,NA,NA,NA
Winged bean,World,2011,NA,NA,NA,NA
Yams,World,2011,NA,NA,NA,NA
"Yautia, cocoyam",World,2011,NA,NA,NA,NA
Year bean,World,2011,0.003574895,0.004394734,0.002906735,0.003587123
Zucchini,World,2011,0.000441607,0.000477508,0.000708533,0.000772489
Abaca,World,2012,6.99727E-06,5.12781E-06,4.33624E-06,8.9406E-06
Adlay,World,2012,NA,NA,NA,NA
Adzuki bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Agave,World,2012,NA,NA,NA,NA
Albardine,World,2012,NA,NA,NA,NA
Alfalfa,World,2012,0.001172303,0.000431979,0.001233126,0.000448793
Allspice,World,2012,0.002471205,0.005297782,0.002445097,0.005119514
Almonds,World,2012,0.000455003,0.0032756,0.000438687,0.002928514
Amaranth,World,2012,NA,NA,NA,NA
Anise,World,2012,0.000219675,0.000525353,0.000234378,0.000532372
Apple,World,2012,0.005731869,0.006600011,0.00590268,0.006572421
Apricot,World,2012,0.000327787,0.000766477,0.000340482,0.000753942
Areca nuts,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Arracacha,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Arrhenatherum,World,2012,NA,NA,NA,NA
Arrowroot,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Artichokes,World,2012,2.66426E-05,5.32723E-05,3.54367E-05,6.26026E-05
Asparagus,World,2012,0.000244881,0.000955183,0.000246579,0.001020553
Atemoya,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Avocado,World,2012,0.000728873,0.00181189,0.00079378,0.001902846
Azarole,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Babaco,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Badian,World,2012,0.000219675,0.000525353,0.000234378,0.000532372
Bambara bean,World,2012,1.06676E-06,1.2893E-06,1.85949E-06,5.92099E-06
Bamboo shoot,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Bananas,World,2012,0.013221363,0.007930248,0.012889538,0.010927569
Barley,World,2012,0.029422689,0.018994193,0.028452369,0.018169691
Bay leaf,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
Beech nut,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Beets,World,2012,0.002213445,0.000583988,0.002346215,0.000682263
Black gram,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Black salsify,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Blueberry,World,2012,7.56616E-05,0.000521774,9.62095E-05,0.000559544
Brazil nut,World,2012,2.08769E-05,0.000195755,1.94747E-05,0.00018203
Breadfruit,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Buckwheat,World,2012,8.30555E-05,6.16725E-05,0.000115503,9.7963E-05
Butter-nut,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Butternut squash,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Cabbages and other brassicas,World,2012,0.002118903,0.002039792,0.002349638,0.002069325
Cabbages,World,2012,0.002118903,0.002039792,0.002349638,0.002069325
Caesarweed,World,2012,NA,NA,NA,NA
Cainito,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Calabash,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Canary seed,World,2012,0.000124375,0.00012341,0.000134035,0.000127962
Candlenut,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Canola,World,2012,0.002118903,0.002039792,0.002349638,0.002069325
Capers,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Carambola,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Carapa,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Cardamoms,World,2012,5.82868E-05,0.000661057,5.34214E-05,0.000652112
Carneros Yucca,World,2012,NA,NA,NA,NA
Caroa,World,2012,NA,NA,NA,NA
Carobs,World,2012,NA,NA,NA,NA
Carrots,World,2012,0.001573893,0.001013561,0.00153374,0.000954031
Cashews,World,2012,0.001045535,0.003906154,0.001110501,0.003400628
Cassava,World,2012,0.030159105,0.005571937,0.034037684,0.006115754
Castor bean,World,2012,0.000402044,0.000784345,0.000396203,0.000776272
Ceara,World,2012,NA,NA,NA,NA
Celery,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Cherimoya,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Cherries,World,2012,0.000312983,0.001623752,0.000310137,0.001621211
Chervil,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Chestnuts,World,2012,7.33585E-05,0.000304967,7.27807E-05,0.000277941
Chickpeas,World,2012,0.00131811,0.001415353,0.001024031,0.001163112
Chicle,World,2012,NA,NA,NA,NA
Chicory,World,2012,0.001362073,0.002156779,0.001358379,0.002188297
Chillies and peppers,World,2012,0.002471205,0.005297782,0.002445097,0.005119514
Chinotto,World,2012,0.000814054,0.000848168,0.000835013,0.000979264
Chontadura,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Chufa,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Cinnamon,World,2012,8.09088E-05,0.000287033,8.36751E-05,0.000261224
Citron,World,2012,0.000814054,0.000848168,0.000835013,0.000979264
Citronella,World,2012,9.46306E-07,4.45311E-05,9.09336E-07,5.52261E-05
Cloves,World,2012,3.48555E-05,0.000390029,3.77037E-05,0.000428295
Cocoa,World,2012,0.007054686,0.036385765,0.007272235,0.035562965
Coconuts,World,2012,0.002786057,0.003418976,0.002785554,0.00347476
Coffee,World,2012,0.011751622,0.067089641,0.011116555,0.064353457
Common bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Coriander,World,2012,0.000219675,0.000525353,0.000234378,0.000532372
Cotton,World,2012,0.009035154,0.020259518,0.008981466,0.020965833
Cowpeas,World,2012,NA,NA,NA,NA
Cranberries,World,2012,9.98017E-05,0.000510934,8.59485E-05,0.000430454
Cress,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Cucumbers and gherkins,World,2012,0.001611487,0.001967809,0.001683753,0.001970078
Cumin,World,2012,0.000219675,0.000525353,0.000234378,0.000532372
Currants,World,2012,1.20085E-05,3.40402E-05,1.43396E-05,3.62388E-05
Cushaw,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Custard apple,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Dates,World,2012,0.000529245,0.000804608,0.000485449,0.000689614
Devil's cotton,World,2012,NA,NA,NA,NA
Dill,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
Durian,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Eggplant,World,2012,0.000304564,0.000418804,0.00029066,0.000417283
Elderberry,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Esparto,World,2012,NA,NA,NA,NA
Ethiopian rape,World,2012,0.002118903,0.002039792,0.002349638,0.002069325
Faba beans,World,2012,0.000555808,0.0003866,0.000364777,0.000406471
Feijoa,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Fennel,World,2012,0.000219675,0.000525353,0.000234378,0.000532372
Fenugreek,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
Fig leaf gourd,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Figs,World,2012,7.90328E-05,0.000342374,7.92157E-05,0.000332491
Finger millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Fique,World,2012,NA,NA,NA,NA
Flax,World,2012,0.001714367,0.002023529,0.001672964,0.001899447
Fonio,World,2012,7.06095E-07,1.6284E-06,2.54572E-06,5.13368E-06
Foxtail millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Garlic,World,2012,0.001215348,0.001828634,0.00115435,0.00159365
Giant cabuya,World,2012,NA,NA,NA,NA
Ginger,World,2012,0.000447283,0.000431364,0.000456007,0.000471815
Gooseberries,World,2012,7.01942E-07,3.45806E-06,1.53433E-07,2.39519E-06
Grapefruits,World,2012,0.000967695,0.001109907,0.000977739,0.00126786
Grapes,World,2012,0.018589433,0.070194281,0.018580181,0.068752231
Grasspea,World,2012,NA,NA,NA,NA
Groundnuts,World,2012,0.002611659,0.005488316,0.0026921,0.005813136
Guavas,World,2012,0.00102703,0.001345373,0.00078581,0.0011903
Guayule,World,2012,NA,NA,NA,NA
Gutta-percha,World,2012,NA,NA,NA,NA
Hazelnuts,World,2012,0.000150721,0.001301251,0.000144735,0.001250415
Hemp,World,2012,NA,NA,NA,NA
Hops,World,2012,2.6878E-05,0.000280349,2.97484E-05,0.000284553
Horseradish,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Huckleberry,World,2012,NA,NA,NA,NA
Jack bean,World,2012,NA,NA,NA,NA
Jackfruit,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Japanese millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Jelutong,World,2012,NA,NA,NA,NA
Jerusalem artichoke,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Jicama,World,2012,NA,NA,NA,NA
Jojoba,World,2012,NA,NA,NA,NA
Jujube,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Jute,World,2012,0.000657988,0.000434978,0.000715976,0.000494052
Kaniwa,World,2012,NA,NA,NA,NA
Kapok,World,2012,NA,NA,NA,NA
Karite nuts,World,2012,NA,NA,NA,NA
Kenaf,World,2012,NA,NA,NA,NA
Kiwi fruit,World,2012,0.000945028,0.001913963,0.000965293,0.001874687
Kiwicha,World,2012,NA,NA,NA,NA
Kodo millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Kola nuts,World,2012,7.50538E-06,2.8157E-06,4.61988E-06,7.08487E-06
Kumquat,World,2012,0.000814054,0.000848168,0.000835013,0.000979264
Lablab,World,2012,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2012,0.000192993,0.000281437,0.000219771,0.000373381
Lemons and limes,World,2012,0.00193778,0.002135305,0.001880344,0.002112923
Lentils,World,2012,0.001428527,0.00124788,0.001385254,0.001275848
Lettuce,World,2012,0.001362073,0.002156779,0.001358379,0.002188297
Lima bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Litchi,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Little millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Longan,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Loquat,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Lupins,World,2012,NA,NA,NA,NA
Maca,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Macadamia nut,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Mahuwa,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Maize,World,2012,0.086996509,0.036551425,0.086801848,0.038038683
Mamey sapote,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Mammee,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Mandarines,World,2012,0.019380498,0.022194411,0.01858121,0.021658699
Mango,World,2012,0.00102703,0.001345373,0.00078581,0.0011903
Mangosteen,World,2012,0.00102703,0.001345373,0.00078581,0.0011903
Maple sugar,World,2012,3.97352E-07,3.50952E-06,1.28095E-07,2.94254E-07
Marjoram,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Mashua,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Mat bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Mate,World,2012,0.000204125,0.001160878,0.000194043,0.000991293
Mauka,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Medlar,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Melons,World,2012,0.001521082,0.001328834,0.001343895,0.001316831
Mombin,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Mulberry,World,2012,NA,NA,NA,NA
Mung bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Myrtle,World,2012,NA,NA,NA,NA
Naranjilla,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
New Zealand flax,World,2012,NA,NA,NA,NA
New Zealand Spinach,World,2012,9.56676E-05,0.000182089,0.000107043,0.000181853
Noog,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Nutmeg,World,2012,5.82868E-05,0.000661057,5.34214E-05,0.000652112
Oats,World,2012,0.002392114,0.001182304,0.002482829,0.00120542
Oca,World,2012,1.30704E-05,1.36913E-05,9.93978E-06,1.35195E-05
Oil palm,World,2012,0.033555369,0.038691228,0.034796221,0.041318201
Oiticica,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Okra,World,2012,NA,NA,NA,NA
Olives,World,2012,0.003382304,0.012796402,0.003579105,0.012128707
Onions,World,2012,0.009426111,0.004711229,0.009574298,0.004669735
Orache,World,2012,9.56676E-05,0.000182089,0.000107043,0.000181853
Oranges,World,2012,0.019380498,0.022194411,0.01858121,0.021658699
Papayas,World,2012,0.000188328,0.000193205,0.000189031,0.000218072
Parsley,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Parsnip,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Passionfruit,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Pawpaw,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Peaches and nectarines,World,2012,0.001302487,0.002154369,0.001289557,0.002122048
Pearl millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Pears,World,2012,0.001793625,0.002336743,0.001861781,0.002396357
Peas,World,2012,0.003029406,0.001945589,0.003043256,0.002067423
Pecan,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Pepper,World,2012,0.000242599,0.002088666,0.000229411,0.001797154
Peppermint,World,2012,NA,NA,NA,NA
Perilla,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Persimmons,World,2012,0.000324551,0.000514393,0.000193037,0.00030324
Physic nut,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Pigeonpeas,World,2012,NA,NA,NA,NA
Pili nut,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Pine nut,World,2012,4.03697E-05,0.000247826,5.37935E-05,0.000296304
Pineapples,World,2012,0.003582293,0.003230756,0.003393033,0.003629654
Pistachios,World,2012,0.000249661,0.002144458,0.000213881,0.001882377
Plantains,World,2012,0.000412974,0.000283743,0.000805082,0.000614464
Plums,World,2012,0.000632679,0.001207555,0.000606889,0.001209151
Pomegranate,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Pongamia oil,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Poppies,World,2012,6.10502E-05,0.000155327,6.27871E-05,0.000127236
Potatoes,World,2012,0.012350751,0.008963329,0.01306739,0.009046188
Prickly pear,World,2012,0.000127033,0.000152775,0.000133387,0.000175428
Proso millet,World,2012,0.000254848,0.000119107,0.000241529,0.000128319
Pumpkin,World,2012,0.000557059,0.000722047,0.000815479,0.001033621
Purging croton,World,2012,3.24165E-05,3.54985E-05,2.24145E-05,3.98398E-05
Pyrethrum,World,2012,1.07853E-06,4.7639E-06,5.70024E-06,3.52229E-05
Quinces,World,2012,2.01528E-05,2.47587E-05,1.81093E-05,2.30009E-05
Quinoa,World,2012,NA,NA,NA,NA
Radish,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Rambutan,World,2012,2.99079E-05,2.54356E-05,3.42999E-05,4.58629E-05
Ramie,World,2012,NA,NA,NA,NA
Rapeseed and Mustards,World,2012,0.043923113,0.042182179,0.043933901,0.040280452
Raspberries,World,2012,NA,NA,NA,NA
Rhubarb,World,2012,0.000122245,0.000162398,0.000101494,0.000133269
Rice (African),World,2012,0.055159587,0.043682557,0.053370137,0.042928985
Rice (Asian),World,2012,0.055159587,0.043682557,0.053370137,0.042928985
Rice bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Roselle,World,2012,NA,NA,NA,NA
"Rubber, natural",World,2012,0.011364676,0.046763828,0.011488814,0.048004571
Runner bean,World,2012,0.003314116,0.004552301,0.002823695,0.003769565
Rye,World,2012,0.001035222,0.000396393,0.001056181,0.000393893
Safflower,World,2012,3.3795E-05,6.96803E-05,5.03225E-05,0.000105885
Saffron,World,2012,5.25382E-05,0.000227611,4.39141E-05,0.000181862
