crop,country,year,clp_export_quantity,clp_export_value,clp_import_quantity,clp_import_value
Grapefruits,World,2010,0.082608696,0.095652174,0.1,0.130434783
Grapefruits,World,2011,0.073913043,0.07826087,0.1,0.113043478
Grapefruits,World,2012,0.056521739,0.065217391,0.1,0.104347826
Grapefruits,World,2013,0.060869565,0.073913043,0.108695652,0.12173913
Grapes,World,2010,0.286956522,0.352173913,0.482608696,0.673913043
Grapes,World,2011,0.291304348,0.347826087,0.491304348,0.67826087
Grapes,World,2012,0.282608696,0.360869565,0.482608696,0.682608696
Grapes,World,2013,0.269565217,0.365217391,0.5,0.67826087
Grasspea,World,2010,NA,NA,NA,NA
Grasspea,World,2011,NA,NA,NA,NA
Grasspea,World,2012,NA,NA,NA,NA
Grasspea,World,2013,NA,NA,NA,NA
Groundnuts,World,2010,0.086956522,0.1,0.17826087,0.308695652
Groundnuts,World,2011,0.086956522,0.104347826,0.191304348,0.330434783
Groundnuts,World,2012,0.091304348,0.117391304,0.195652174,0.352173913
Groundnuts,World,2013,0.086956522,0.113043478,0.2,0.343478261
Guavas,World,2010,0.082608696,0.073913043,0.07826087,0.091304348
Guavas,World,2011,0.095652174,0.082608696,0.086956522,0.086956522
Guavas,World,2012,0.082608696,0.069565217,0.056521739,0.091304348
Guavas,World,2013,0.082608696,0.073913043,0.07826087,0.117391304
Guayule,World,2010,NA,NA,NA,NA
Guayule,World,2011,NA,NA,NA,NA
Guayule,World,2012,NA,NA,NA,NA
Guayule,World,2013,NA,NA,NA,NA
Gutta-percha,World,2010,NA,NA,NA,NA
Gutta-percha,World,2011,NA,NA,NA,NA
Gutta-percha,World,2012,NA,NA,NA,NA
Gutta-percha,World,2013,NA,NA,NA,NA
Hazelnuts,World,2010,0.013043478,0.017391304,0.004347826,0.069565217
Hazelnuts,World,2011,0.013043478,0.026086957,0.004347826,0.065217391
Hazelnuts,World,2012,0.013043478,0.02173913,0.008695652,0.069565217
Hazelnuts,World,2013,0.013043478,0.017391304,0.008695652,0.073913043
Hemp,World,2010,NA,NA,NA,NA
Hemp,World,2011,NA,NA,NA,NA
Hemp,World,2012,NA,NA,NA,NA
Hemp,World,2013,NA,NA,NA,NA
Hops,World,2010,0.004347826,0.017391304,NA,NA
Hops,World,2011,0.004347826,0.017391304,NA,NA
Hops,World,2012,0.004347826,0.017391304,NA,0.004347826
Hops,World,2013,0.008695652,0.02173913,NA,0.004347826
Horseradish,World,2010,0.030434783,0.039130435,0.02173913,0.026086957
Horseradish,World,2011,0.026086957,0.030434783,0.013043478,0.017391304
Horseradish,World,2012,0.02173913,0.02173913,0.017391304,0.017391304
Horseradish,World,2013,0.017391304,0.017391304,0.017391304,0.013043478
Huckleberry,World,2010,NA,NA,NA,NA
Huckleberry,World,2011,NA,NA,NA,NA
Huckleberry,World,2012,NA,NA,NA,NA
Huckleberry,World,2013,NA,NA,NA,NA
Jack bean,World,2010,NA,NA,NA,NA
Jack bean,World,2011,NA,NA,NA,NA
Jack bean,World,2012,NA,NA,NA,NA
Jack bean,World,2013,NA,NA,NA,NA
Jackfruit,World,2010,0.004347826,0.004347826,0.004347826,NA
Jackfruit,World,2011,0.004347826,0.004347826,0.004347826,NA
Jackfruit,World,2012,0.008695652,0.004347826,0.008695652,NA
Jackfruit,World,2013,0.004347826,0.004347826,0.008695652,NA
Japanese millet,World,2010,0.008695652,0.004347826,0.026086957,0.008695652
Japanese millet,World,2011,0.013043478,0.004347826,0.02173913,0.004347826
Japanese millet,World,2012,NA,0.004347826,0.02173913,0.008695652
Japanese millet,World,2013,0.008695652,0.004347826,0.017391304,0.008695652
Jelutong,World,2010,NA,NA,NA,NA
Jelutong,World,2011,NA,NA,NA,NA
Jelutong,World,2012,NA,NA,NA,NA
Jelutong,World,2013,NA,NA,NA,NA
Jerusalem artichoke,World,2010,0.008695652,0.008695652,NA,NA
Jerusalem artichoke,World,2011,0.013043478,0.013043478,NA,NA
Jerusalem artichoke,World,2012,0.02173913,0.017391304,NA,NA
Jerusalem artichoke,World,2013,0.026086957,0.02173913,NA,NA
Jicama,World,2010,NA,NA,NA,NA
Jicama,World,2011,NA,NA,NA,NA
Jicama,World,2012,NA,NA,NA,NA
Jicama,World,2013,NA,NA,NA,NA
Jojoba,World,2010,NA,NA,NA,NA
Jojoba,World,2011,NA,NA,NA,NA
Jojoba,World,2012,NA,NA,NA,NA
Jojoba,World,2013,NA,NA,NA,NA
Jujube,World,2010,0.02173913,0.026086957,0.013043478,0.008695652
Jujube,World,2011,0.026086957,0.030434783,0.017391304,0.017391304
Jujube,World,2012,0.02173913,0.026086957,0.013043478,0.017391304
Jujube,World,2013,0.02173913,0.026086957,0.013043478,0.02173913
Jute,World,2010,0.013043478,0.02173913,0.013043478,0.02173913
Jute,World,2011,0.008695652,0.008695652,0.013043478,0.026086957
Jute,World,2012,0.013043478,0.008695652,0.017391304,0.02173913
Jute,World,2013,0.017391304,0.013043478,0.013043478,0.013043478
Kaniwa,World,2010,NA,NA,NA,NA
Kaniwa,World,2011,NA,NA,NA,NA
Kaniwa,World,2012,NA,NA,NA,NA
Kaniwa,World,2013,NA,NA,NA,NA
Kapok,World,2010,NA,NA,NA,NA
Kapok,World,2011,NA,NA,NA,NA
Kapok,World,2012,NA,NA,NA,NA
Kapok,World,2013,NA,NA,NA,NA
Karite nuts,World,2010,NA,NA,NA,NA
Karite nuts,World,2011,NA,NA,NA,NA
Karite nuts,World,2012,NA,NA,NA,NA
Karite nuts,World,2013,NA,NA,NA,NA
Kenaf,World,2010,NA,NA,NA,NA
Kenaf,World,2011,NA,NA,NA,NA
Kenaf,World,2012,NA,NA,NA,NA
Kenaf,World,2013,NA,NA,NA,NA
Kiwi fruit,World,2010,0.034782609,0.043478261,0.065217391,0.169565217
Kiwi fruit,World,2011,0.043478261,0.043478261,0.065217391,0.134782609
Kiwi fruit,World,2012,0.039130435,0.043478261,0.065217391,0.130434783
Kiwi fruit,World,2013,0.026086957,0.039130435,0.069565217,0.143478261
Kiwicha,World,2010,NA,NA,NA,NA
Kiwicha,World,2011,NA,NA,NA,NA
Kiwicha,World,2012,NA,NA,NA,NA
Kiwicha,World,2013,NA,NA,NA,NA
Kodo millet,World,2010,0.008695652,0.004347826,0.026086957,0.008695652
Kodo millet,World,2011,0.013043478,0.004347826,0.017391304,0.004347826
Kodo millet,World,2012,NA,NA,0.02173913,0.004347826
Kodo millet,World,2013,0.004347826,0.004347826,0.017391304,0.008695652
Kola nuts,World,2010,NA,NA,0.004347826,0.004347826
Kola nuts,World,2011,NA,NA,0.004347826,0.004347826
Kola nuts,World,2012,NA,NA,NA,NA
Kola nuts,World,2013,NA,NA,NA,NA
Kumquat,World,2010,0.060869565,0.073913043,0.082608696,0.095652174
Kumquat,World,2011,0.073913043,0.069565217,0.069565217,0.086956522
Kumquat,World,2012,0.052173913,0.060869565,0.069565217,0.095652174
Kumquat,World,2013,0.065217391,0.056521739,0.086956522,0.1
Lablab,World,2010,NA,NA,NA,NA
Lablab,World,2011,NA,NA,NA,NA
Lablab,World,2012,NA,NA,NA,NA
Lablab,World,2013,NA,NA,NA,NA
Leeks and other alliaceous vegetables,World,2010,0.013043478,0.017391304,0.004347826,0.02173913
Leeks and other alliaceous vegetables,World,2011,0.02173913,0.017391304,0.008695652,0.013043478
Leeks and other alliaceous vegetables,World,2012,0.017391304,0.02173913,0.008695652,0.013043478
Leeks and other alliaceous vegetables,World,2013,0.013043478,0.008695652,0.008695652,0.017391304
Lemons and limes,World,2010,0.069565217,0.091304348,0.17826087,0.217391304
Lemons and limes,World,2011,0.073913043,0.082608696,0.182608696,0.195652174
Lemons and limes,World,2012,0.082608696,0.069565217,0.182608696,0.2
Lemons and limes,World,2013,0.073913043,0.082608696,0.204347826,0.230434783
Lentils,World,2010,0.039130435,0.039130435,0.086956522,0.173913043
Lentils,World,2011,0.026086957,0.030434783,0.086956522,0.147826087
Lentils,World,2012,0.026086957,0.030434783,0.086956522,0.143478261
Lentils,World,2013,0.030434783,0.030434783,0.108695652,0.139130435
Lettuce,World,2010,0.056521739,0.07826087,0.108695652,0.17826087
Lettuce,World,2011,0.069565217,0.065217391,0.108695652,0.165217391
Lettuce,World,2012,0.073913043,0.095652174,0.134782609,0.17826087
Lettuce,World,2013,0.07826087,0.095652174,0.152173913,0.195652174
Lima bean,World,2010,0.169565217,0.186956522,0.273913043,0.365217391
Lima bean,World,2011,0.169565217,0.2,0.273913043,0.32173913
Lima bean,World,2012,0.17826087,0.191304348,0.234782609,0.330434783
Lima bean,World,2013,0.17826087,0.186956522,0.282608696,0.37826087
Litchi,World,2010,0.02173913,0.026086957,0.013043478,0.008695652
Litchi,World,2011,0.02173913,0.030434783,0.017391304,0.013043478
Litchi,World,2012,0.02173913,0.026086957,0.013043478,0.017391304
Litchi,World,2013,0.02173913,0.026086957,0.013043478,0.02173913
Little millet,World,2010,0.008695652,0.004347826,0.026086957,0.008695652
Little millet,World,2011,0.008695652,0.004347826,0.017391304,0.004347826
Little millet,World,2012,NA,NA,0.013043478,0.004347826
Little millet,World,2013,0.004347826,0.004347826,0.017391304,0.008695652
Longan,World,2010,0.004347826,0.004347826,0.004347826,NA
Longan,World,2011,0.004347826,0.004347826,0.004347826,NA
Longan,World,2012,0.008695652,0.004347826,0.004347826,NA
Longan,World,2013,0.004347826,0.004347826,0.004347826,NA
Loquat,World,2010,0.02173913,0.02173913,0.013043478,0.004347826
Loquat,World,2011,0.02173913,0.026086957,0.017391304,0.008695652
Loquat,World,2012,0.017391304,0.026086957,0.013043478,0.013043478
Loquat,World,2013,0.02173913,0.026086957,0.013043478,0.017391304
Lupins,World,2010,NA,NA,NA,NA
Lupins,World,2011,NA,NA,NA,NA
Lupins,World,2012,NA,NA,NA,NA
Lupins,World,2013,NA,NA,NA,NA
Maca,World,2010,0.008695652,0.008695652,NA,NA
Maca,World,2011,0.008695652,0.013043478,NA,NA
Maca,World,2012,0.02173913,0.017391304,NA,NA
Maca,World,2013,0.026086957,0.02173913,NA,NA
Macadamia nut,World,2010,0.008695652,0.02173913,0.004347826,0.013043478
Macadamia nut,World,2011,0.008695652,0.02173913,0.004347826,0.008695652
Macadamia nut,World,2012,0.013043478,0.026086957,0.004347826,0.013043478
Macadamia nut,World,2013,0.008695652,0.034782609,NA,0.008695652
Mahuwa,World,2010,0.008695652,0.004347826,NA,NA
Mahuwa,World,2011,0.008695652,0.004347826,NA,NA
Mahuwa,World,2012,0.008695652,NA,NA,NA
Mahuwa,World,2013,0.004347826,0.004347826,NA,NA
Maize,World,2010,0.304347826,0.265217391,0.647826087,0.669565217
Maize,World,2011,0.32173913,0.295652174,0.643478261,0.669565217
Maize,World,2012,0.330434783,0.317391304,0.639130435,0.673913043
Maize,World,2013,0.330434783,0.295652174,0.656521739,0.665217391
Mamey sapote,World,2010,0.004347826,0.004347826,0.004347826,NA
Mamey sapote,World,2011,0.004347826,NA,0.004347826,NA
Mamey sapote,World,2012,0.008695652,0.004347826,0.004347826,NA
Mamey sapote,World,2013,0.004347826,0.004347826,0.004347826,NA
Mammee,World,2010,0.004347826,0.004347826,0.004347826,NA
Mammee,World,2011,0.004347826,NA,0.004347826,NA
Mammee,World,2012,0.008695652,NA,0.004347826,NA
Mammee,World,2013,0.004347826,0.004347826,0.004347826,NA
Mandarines,World,2010,0.343478261,0.313043478,0.486956522,0.508695652
Mandarines,World,2011,0.334782609,0.313043478,0.486956522,0.52173913
Mandarines,World,2012,0.326086957,0.313043478,0.495652174,0.526086957
Mandarines,World,2013,0.317391304,0.313043478,0.482608696,0.534782609
Mango,World,2010,0.07826087,0.065217391,0.073913043,0.082608696
Mango,World,2011,0.07826087,0.07826087,0.086956522,0.082608696
Mango,World,2012,0.07826087,0.065217391,0.056521739,0.091304348
Mango,World,2013,0.07826087,0.060869565,0.07826087,0.113043478
Mangosteen,World,2010,0.07826087,0.056521739,0.073913043,0.082608696
Mangosteen,World,2011,0.07826087,0.073913043,0.07826087,0.082608696
Mangosteen,World,2012,0.069565217,0.060869565,0.056521739,0.091304348
Mangosteen,World,2013,0.069565217,0.056521739,0.073913043,0.108695652
Maple sugar,World,2010,NA,NA,NA,NA
Maple sugar,World,2011,NA,NA,NA,NA
Maple sugar,World,2012,NA,0.004347826,NA,NA
Maple sugar,World,2013,NA,NA,NA,NA
Marjoram,World,2010,0.030434783,0.039130435,0.02173913,0.026086957
Marjoram,World,2011,0.026086957,0.030434783,0.013043478,0.017391304
Marjoram,World,2012,0.02173913,0.02173913,0.017391304,0.017391304
Marjoram,World,2013,0.017391304,0.017391304,0.013043478,0.013043478
Mashua,World,2010,0.008695652,0.008695652,NA,NA
Mashua,World,2011,0.008695652,0.013043478,NA,NA
Mashua,World,2012,0.02173913,0.013043478,NA,NA
Mashua,World,2013,0.026086957,0.02173913,NA,NA
Mat bean,World,2010,0.169565217,0.182608696,0.256521739,0.347826087
Mat bean,World,2011,0.165217391,0.195652174,0.247826087,0.317391304
Mat bean,World,2012,0.160869565,0.17826087,0.234782609,0.32173913
Mat bean,World,2013,0.165217391,0.17826087,0.252173913,0.373913043
Mate,World,2010,0.008695652,0.030434783,0.004347826,0.07826087
Mate,World,2011,0.008695652,0.030434783,0.004347826,0.065217391
Mate,World,2012,0.017391304,0.039130435,0.013043478,0.073913043
Mate,World,2013,0.013043478,0.047826087,0.004347826,0.082608696
Mauka,World,2010,0.008695652,0.008695652,NA,NA
Mauka,World,2011,0.008695652,0.013043478,NA,NA
Mauka,World,2012,0.017391304,0.013043478,NA,NA
Mauka,World,2013,0.013043478,0.02173913,NA,NA
Medlar,World,2010,0.02173913,0.02173913,0.013043478,0.004347826
Medlar,World,2011,0.02173913,0.026086957,0.013043478,0.008695652
Medlar,World,2012,0.013043478,0.026086957,0.013043478,0.008695652
Medlar,World,2013,0.02173913,0.02173913,0.013043478,0.013043478
Melons,World,2010,0.086956522,0.07826087,0.108695652,0.130434783
Melons,World,2011,0.073913043,0.069565217,0.126086957,0.147826087
Melons,World,2012,0.07826087,0.073913043,0.108695652,0.130434783
Melons,World,2013,0.082608696,0.073913043,0.12173913,0.147826087
Mombin,World,2010,0.004347826,0.004347826,0.004347826,NA
Mombin,World,2011,0.004347826,NA,0.004347826,NA
Mombin,World,2012,0.008695652,NA,0.004347826,NA
Mombin,World,2013,0.004347826,0.004347826,0.004347826,NA
Mulberry,World,2010,NA,NA,NA,NA
Mulberry,World,2011,NA,NA,NA,NA
Mulberry,World,2012,NA,NA,NA,NA
Mulberry,World,2013,NA,NA,NA,NA
Mung bean,World,2010,0.147826087,0.17826087,0.226086957,0.339130435
Mung bean,World,2011,0.160869565,0.17826087,0.234782609,0.304347826
Mung bean,World,2012,0.160869565,0.165217391,0.22173913,0.32173913
Mung bean,World,2013,0.156521739,0.173913043,0.217391304,0.369565217
Myrtle,World,2010,NA,NA,NA,NA
Myrtle,World,2011,NA,NA,NA,NA
Myrtle,World,2012,NA,NA,NA,NA
Myrtle,World,2013,NA,NA,NA,NA
Naranjilla,World,2010,0.004347826,0.004347826,0.004347826,NA
Naranjilla,World,2011,0.004347826,NA,0.004347826,NA
Naranjilla,World,2012,0.008695652,NA,0.004347826,NA
Naranjilla,World,2013,0.004347826,0.004347826,0.004347826,NA
New Zealand flax,World,2010,NA,NA,NA,NA
New Zealand flax,World,2011,NA,NA,NA,NA
New Zealand flax,World,2012,NA,NA,NA,NA
New Zealand flax,World,2013,NA,NA,NA,NA
New Zealand Spinach,World,2010,NA,NA,0.004347826,0.008695652
New Zealand Spinach,World,2011,NA,NA,0.004347826,0.008695652
New Zealand Spinach,World,2012,0.008695652,0.004347826,0.013043478,0.017391304
New Zealand Spinach,World,2013,0.004347826,0.004347826,0.013043478,0.017391304
Noog,World,2010,0.008695652,0.004347826,NA,NA
Noog,World,2011,0.008695652,0.004347826,NA,NA
Noog,World,2012,0.008695652,NA,NA,NA
Noog,World,2013,0.004347826,0.004347826,NA,NA
Nutmeg,World,2010,0.013043478,0.030434783,NA,0.030434783
Nutmeg,World,2011,0.013043478,0.030434783,NA,0.043478261
Nutmeg,World,2012,0.013043478,0.030434783,0.004347826,0.052173913
Nutmeg,World,2013,0.013043478,0.034782609,NA,0.043478261
Oats,World,2010,0.047826087,0.047826087,0.095652174,0.082608696
Oats,World,2011,0.065217391,0.056521739,0.095652174,0.091304348
Oats,World,2012,0.052173913,0.056521739,0.12173913,0.104347826
Oats,World,2013,0.065217391,0.065217391,0.117391304,0.12173913
Oca,World,2010,0.004347826,0.004347826,NA,NA
Oca,World,2011,0.008695652,0.013043478,NA,NA
Oca,World,2012,0.017391304,0.013043478,NA,NA
Oca,World,2013,0.013043478,0.013043478,NA,NA
Oil palm,World,2010,0.143478261,0.147826087,0.508695652,0.57826087
Oil palm,World,2011,0.143478261,0.139130435,0.543478261,0.6
Oil palm,World,2012,0.143478261,0.143478261,0.491304348,0.6
Oil palm,World,2013,0.156521739,0.156521739,0.508695652,0.591304348
Oiticica,World,2010,0.008695652,0.004347826,NA,NA
Oiticica,World,2011,0.008695652,NA,NA,NA
Oiticica,World,2012,0.008695652,NA,NA,NA
Oiticica,World,2013,0.004347826,0.004347826,NA,NA
Okra,World,2010,NA,NA,NA,NA
Okra,World,2011,NA,NA,NA,NA
Okra,World,2012,NA,NA,NA,NA
Okra,World,2013,NA,NA,NA,NA
Olives,World,2010,0.07826087,0.117391304,0.191304348,0.434782609
Olives,World,2011,0.07826087,0.143478261,0.208695652,0.430434783
Olives,World,2012,0.07826087,0.134782609,0.243478261,0.426086957
Olives,World,2013,0.082608696,0.147826087,0.234782609,0.452173913
Onions,World,2010,0.204347826,0.169565217,0.569565217,0.52173913
Onions,World,2011,0.22173913,0.191304348,0.530434783,0.513043478
Onions,World,2012,0.208695652,0.173913043,0.526086957,0.465217391
Onions,World,2013,0.239130435,0.186956522,0.573913043,0.547826087
Orache,World,2010,NA,NA,0.004347826,0.008695652
Orache,World,2011,NA,NA,0.004347826,0.008695652
Orache,World,2012,0.008695652,0.004347826,0.013043478,0.017391304
Orache,World,2013,0.004347826,0.004347826,0.013043478,0.017391304
Oranges,World,2010,0.32173913,0.304347826,0.47826087,0.504347826
Oranges,World,2011,0.313043478,0.291304348,0.469565217,0.504347826
Oranges,World,2012,0.313043478,0.313043478,0.47826087,0.513043478
Oranges,World,2013,0.304347826,0.3,0.465217391,0.517391304
Papayas,World,2010,0.030434783,0.02173913,0.013043478,0.004347826
Papayas,World,2011,0.026086957,0.017391304,0.013043478,NA
Papayas,World,2012,0.026086957,0.017391304,0.008695652,0.004347826
Papayas,World,2013,0.02173913,0.013043478,0.013043478,0.008695652
Parsley,World,2010,0.026086957,0.034782609,0.02173913,0.02173913
Parsley,World,2011,0.026086957,0.030434783,0.013043478,0.013043478
Parsley,World,2012,0.02173913,0.02173913,0.017391304,0.017391304
Parsley,World,2013,0.013043478,0.017391304,0.013043478,0.013043478
Parsnip,World,2010,0.026086957,0.030434783,0.02173913,0.02173913
Parsnip,World,2011,0.026086957,0.030434783,0.013043478,0.013043478
Parsnip,World,2012,0.02173913,0.02173913,0.017391304,0.017391304
Parsnip,World,2013,0.008695652,0.017391304,0.013043478,0.013043478
Passionfruit,World,2010,0.004347826,0.004347826,0.004347826,NA
Passionfruit,World,2011,0.004347826,NA,0.004347826,NA
Passionfruit,World,2012,0.008695652,NA,0.004347826,NA
Passionfruit,World,2013,0.004347826,0.004347826,0.004347826,NA
Pawpaw,World,2010,0.017391304,0.017391304,0.013043478,0.004347826
Pawpaw,World,2011,0.02173913,0.026086957,0.013043478,0.008695652
Pawpaw,World,2012,0.013043478,0.026086957,0.008695652,0.008695652
Pawpaw,World,2013,0.02173913,0.02173913,0.013043478,0.013043478
Peaches and nectarines,World,2010,0.060869565,0.091304348,0.1,0.160869565
Peaches and nectarines,World,2011,0.073913043,0.086956522,0.117391304,0.165217391
Peaches and nectarines,World,2012,0.091304348,0.1,0.134782609,0.17826087
Peaches and nectarines,World,2013,0.07826087,0.086956522,0.134782609,0.186956522
Pearl millet,World,2010,0.008695652,0.004347826,0.026086957,0.008695652
Pearl millet,World,2011,0.008695652,0.004347826,0.013043478,0.004347826
Pearl millet,World,2012,NA,NA,0.008695652,0.004347826
Pearl millet,World,2013,0.004347826,0.004347826,0.017391304,0.004347826
Pears,World,2010,0.069565217,0.073913043,0.147826087,0.243478261
Pears,World,2011,0.086956522,0.082608696,0.160869565,0.204347826
Pears,World,2012,0.082608696,0.082608696,0.152173913,0.217391304
Pears,World,2013,0.082608696,0.091304348,0.156521739,0.239130435
Peas,World,2010,0.047826087,0.069565217,0.1,0.1
Peas,World,2011,0.047826087,0.065217391,0.1,0.12173913
Peas,World,2012,0.060869565,0.069565217,0.113043478,0.113043478
Peas,World,2013,0.060869565,0.056521739,0.108695652,0.130434783
Pecan,World,2010,0.008695652,0.02173913,0.004347826,0.013043478
Pecan,World,2011,0.008695652,0.02173913,0.004347826,0.008695652
Pecan,World,2012,0.004347826,0.02173913,0.004347826,0.013043478
Pecan,World,2013,0.008695652,0.034782609,NA,0.008695652
Pepper,World,2010,0.017391304,0.034782609,0.008695652,0.052173913
Pepper,World,2011,0.008695652,0.052173913,0.004347826,0.07826087
Pepper,World,2012,0.004347826,0.043478261,0.013043478,0.108695652
Pepper,World,2013,0.008695652,0.047826087,0.008695652,0.139130435
Peppermint,World,2010,NA,NA,NA,NA
Peppermint,World,2011,NA,NA,NA,NA
Peppermint,World,2012,NA,NA,NA,NA
Peppermint,World,2013,NA,NA,NA,NA
Perilla,World,2010,0.008695652,0.004347826,NA,NA
Perilla,World,2011,0.008695652,NA,NA,NA
Perilla,World,2012,0.008695652,NA,NA,NA
Perilla,World,2013,0.004347826,NA,NA,NA
Persimmons,World,2010,NA,NA,NA,NA
Persimmons,World,2011,NA,NA,NA,NA
Persimmons,World,2012,0.017391304,0.02173913,0.013043478,0.017391304
Persimmons,World,2013,0.017391304,0.026086957,0.017391304,0.017391304
Physic nut,World,2010,0.004347826,0.004347826,NA,NA
Physic nut,World,2011,0.004347826,NA,NA,NA
Physic nut,World,2012,0.008695652,NA,NA,NA
Physic nut,World,2013,0.004347826,NA,NA,NA
Pigeonpeas,World,2010,NA,NA,NA,NA
Pigeonpeas,World,2011,NA,NA,NA,NA
Pigeonpeas,World,2012,NA,NA,NA,NA
Pigeonpeas,World,2013,NA,NA,NA,NA
Pili nut,World,2010,0.008695652,0.02173913,0.004347826,0.013043478
Pili nut,World,2011,0.008695652,0.02173913,0.004347826,0.008695652
Pili nut,World,2012,0.004347826,0.02173913,0.004347826,0.013043478
Pili nut,World,2013,0.004347826,0.030434783,NA,0.008695652
Pine nut,World,2010,0.008695652,0.02173913,0.004347826,0.008695652
Pine nut,World,2011,0.004347826,0.017391304,NA,0.008695652
Pine nut,World,2012,NA,0.017391304,0.004347826,0.013043478
Pine nut,World,2013,0.004347826,0.030434783,NA,0.008695652
Pineapples,World,2010,0.126086957,0.130434783,0.17826087,0.282608696
Pineapples,World,2011,0.113043478,0.117391304,0.213043478,0.291304348
Pineapples,World,2012,0.134782609,0.104347826,0.204347826,0.265217391
Pineapples,World,2013,0.113043478,0.095652174,0.22173913,0.286956522
Pistachios,World,2010,0.017391304,0.052173913,0.008695652,0.086956522
Pistachios,World,2011,0.017391304,0.043478261,0.008695652,0.091304348
Pistachios,World,2012,0.02173913,0.043478261,0.013043478,0.082608696
Pistachios,World,2013,0.02173913,0.056521739,0.013043478,0.095652174
Plantains,World,2010,0.030434783,0.02173913,0.047826087,0.039130435
Plantains,World,2011,0.026086957,0.02173913,0.047826087,0.039130435
Plantains,World,2012,0.034782609,0.026086957,0.104347826,0.091304348
Plantains,World,2013,0.043478261,0.034782609,0.117391304,0.113043478
Plums,World,2010,0.043478261,0.07826087,0.026086957,0.117391304
Plums,World,2011,0.043478261,0.073913043,0.034782609,0.104347826
Plums,World,2012,0.060869565,0.082608696,0.030434783,0.108695652
Plums,World,2013,0.065217391,0.073913043,0.043478261,0.117391304
Pomegranate,World,2010,0.017391304,0.017391304,0.008695652,0.004347826
Pomegranate,World,2011,0.02173913,0.026086957,0.013043478,0.008695652
Pomegranate,World,2012,0.013043478,0.026086957,0.008695652,0.004347826
Pomegranate,World,2013,0.02173913,0.02173913,0.013043478,0.013043478
Pongamia oil,World,2010,0.004347826,0.004347826,NA,NA
Pongamia oil,World,2011,0.004347826,NA,NA,NA
Pongamia oil,World,2012,0.008695652,NA,NA,NA
Pongamia oil,World,2013,0.004347826,NA,NA,NA
Poppies,World,2010,0.004347826,0.013043478,NA,0.004347826
Poppies,World,2011,0.004347826,0.013043478,NA,0.008695652
Poppies,World,2012,NA,0.013043478,NA,0.004347826
Poppies,World,2013,NA,0.013043478,NA,0.013043478
Potatoes,World,2010,0.247826087,0.213043478,0.547826087,0.57826087
Potatoes,World,2011,0.265217391,0.213043478,0.560869565,0.582608696
Potatoes,World,2012,0.260869565,0.217391304,0.539130435,0.582608696
Potatoes,World,2013,0.247826087,0.234782609,0.565217391,0.586956522
Prickly pear,World,2010,0.017391304,0.017391304,0.008695652,0.004347826
Prickly pear,World,2011,0.02173913,0.026086957,0.013043478,0.004347826
Prickly pear,World,2012,0.013043478,0.02173913,0.008695652,0.004347826
Prickly pear,World,2013,0.02173913,0.02173913,0.008695652,0.013043478
Proso millet,World,2010,0.008695652,0.004347826,0.02173913,0.008695652
Proso millet,World,2011,0.008695652,0.004347826,0.013043478,0.004347826
Proso millet,World,2012,NA,NA,0.008695652,0.004347826
Proso millet,World,2013,0.004347826,0.004347826,0.017391304,0.004347826
Pumpkin,World,2010,0.039130435,0.043478261,0.026086957,0.039130435
Pumpkin,World,2011,0.034782609,0.026086957,0.02173913,0.030434783
Pumpkin,World,2012,0.047826087,0.043478261,0.039130435,0.047826087
Pumpkin,World,2013,0.056521739,0.047826087,0.056521739,0.060869565
Purging croton,World,2010,NA,NA,NA,NA
Purging croton,World,2011,NA,NA,NA,NA
Purging croton,World,2012,0.004347826,NA,NA,NA
Purging croton,World,2013,0.004347826,NA,NA,NA
Pyrethrum,World,2010,NA,NA,NA,0.004347826
Pyrethrum,World,2011,NA,NA,NA,0.004347826
Pyrethrum,World,2012,NA,0.008695652,0.004347826,0.008695652
Pyrethrum,World,2013,NA,0.008695652,NA,0.008695652
Quinces,World,2010,NA,NA,NA,NA
Quinces,World,2011,NA,NA,NA,NA
Quinces,World,2012,NA,NA,0.004347826,0.004347826
Quinces,World,2013,NA,NA,NA,NA
Quinoa,World,2010,NA,NA,NA,NA
Quinoa,World,2011,NA,NA,NA,NA
Quinoa,World,2012,NA,NA,NA,NA
Quinoa,World,2013,NA,NA,NA,NA
Radish,World,2010,0.026086957,0.030434783,0.017391304,0.02173913
Radish,World,2011,0.02173913,0.030434783,0.013043478,0.013043478
Radish,World,2012,0.02173913,0.017391304,0.017391304,0.017391304
Radish,World,2013,0.008695652,0.017391304,0.013043478,0.008695652
Rambutan,World,2010,0.004347826,0.004347826,0.004347826,NA
Rambutan,World,2011,0.004347826,NA,0.004347826,NA
Rambutan,World,2012,0.008695652,NA,0.004347826,NA
Rambutan,World,2013,0.004347826,0.004347826,0.004347826,NA
Ramie,World,2010,NA,NA,NA,NA
Ramie,World,2011,NA,NA,NA,NA
Ramie,World,2012,NA,NA,NA,NA
Ramie,World,2013,NA,NA,NA,NA
Rapeseed and Mustards,World,2010,0.191304348,0.17826087,0.260869565,0.326086957
Rapeseed and Mustards,World,2011,0.17826087,0.191304348,0.3,0.365217391
Rapeseed and Mustards,World,2012,0.2,0.2,0.313043478,0.382608696
Rapeseed and Mustards,World,2013,0.213043478,0.208695652,0.304347826,0.37826087
Raspberries,World,2010,NA,NA,NA,NA
Raspberries,World,2011,NA,NA,NA,NA
Raspberries,World,2012,NA,NA,NA,NA
